order_id,product_id,quantity,unit_price,line_total
25291690,14,1,8.60,8.60
25291690,16,2,5.68,11.36
25291690,17,3,3.71,11.13
25291690,21,5,4.46,22.30
25291690,30,1,2.70,2.70
25299670,1,1,6.83,6.83
25299670,11,2,7.45,14.90
25299670,29,4,1.31,5.24
25299670,30,3,2.70,8.10
25299670,35,3,5.48,16.44
25300367,16,1,5.68,5.68
25300367,21,4,4.46,17.84
25301128,3,3,4.42,13.26
25301128,29,2,1.31,2.62
25301128,30,3,2.70,8.10
25308297,10,5,9.07,45.35
25308297,15,4,5.78,23.12
25308297,29,3,1.31,3.93
25308297,31,3,6.62,19.86
25315302,2,3,0.94,2.82
25315302,33,1,2.00,2.00
25323595,2,4,0.94,3.76
25323595,18,5,9.45,47.25
25334876,4,1,3.41,3.41
25339546,5,5,1.92,9.60
25339546,18,3,9.45,28.35
25340448,10,2,9.07,18.14
25340448,15,1,5.78,5.78
25342082,1,2,6.83,13.66
25342082,18,4,9.45,37.80
25342082,19,1,8.89,8.89
25350286,1,3,6.83,20.49
25350286,14,2,8.60,17.20
25350286,36,4,2.86,11.44
25373261,4,3,3.41,10.23
25373261,36,1,2.86,2.86
25375135,5,5,1.92,9.60
25375135,21,4,4.46,17.84
25375135,27,2,8.49,16.98
25375135,30,2,2.70,5.40
25375135,33,4,2.00,8.00
25377048,10,2,9.07,18.14
25377048,19,5,8.89,44.45
25377048,32,2,3.05,6.10
25392457,4,3,3.41,10.23
25392457,7,5,1.92,9.60
25392457,16,4,5.68,22.72
25392457,21,3,4.46,13.38
25407917,26,5,9.32,46.60
25407917,31,5,6.62,33.10
25407917,32,3,3.05,9.15
25407917,34,4,5.51,22.04
25409782,1,2,6.83,13.66
25409782,18,5,9.45,47.25
25410044,5,5,1.92,9.60
25410469,6,4,0.96,3.84
25410469,20,2,9.90,19.80
25410469,31,2,6.62,13.24
25410469,35,4,5.48,21.92
25417929,6,4,0.96,3.84
25417929,32,3,3.05,9.15
25432095,26,3,9.32,27.96
25432095,34,4,5.51,22.04
25449506,3,1,4.42,4.42
25449506,23,3,4.55,13.65
25449506,28,3,7.37,22.11
25468940,2,2,0.94,1.88
25468940,4,4,3.41,13.64
25468940,5,1,1.92,1.92
25468940,23,2,4.55,9.10
25470977,4,3,3.41,10.23
25470977,8,4,3.30,13.20
25470977,28,1,7.37,7.37
25470977,33,1,2.00,2.00
25471015,8,1,3.30,3.30
25471015,15,5,5.78,28.90
25471015,16,2,5.68,11.36
25471015,19,1,8.89,8.89
25471015,28,3,7.37,22.11
25473855,15,5,5.78,28.90
25473855,27,3,8.49,25.47
25473855,34,3,5.51,16.53
25474868,7,3,1.92,5.76
25474868,22,5,0.94,4.70
25474868,29,1,1.31,1.31
25481362,34,5,5.51,27.55
25485131,35,5,5.48,27.40
25485635,3,2,4.42,8.84
25485635,4,2,3.41,6.82
25485635,21,2,4.46,8.92
25485635,31,2,6.62,13.24
25501334,21,1,4.46,4.46
25504661,3,1,4.42,4.42
25504661,14,4,8.60,34.40
25504661,16,5,5.68,28.40
25504661,18,2,9.45,18.90
25516370,18,1,9.45,9.45
25521344,8,3,3.30,9.90
25521344,9,3,1.13,3.39
25521344,12,2,6.64,13.28
25526511,15,1,5.78,5.78
25526511,16,5,5.68,28.40
25526511,28,3,7.37,22.11
25554924,1,2,6.83,13.66
25554924,24,2,6.00,12.00
25561850,10,5,9.07,45.35
25561850,21,5,4.46,22.30
25561850,27,2,8.49,16.98
25561850,32,5,3.05,15.25
25594245,5,1,1.92,1.92
25594245,7,1,1.92,1.92
25594245,15,1,5.78,5.78
25594245,29,2,1.31,2.62
25594245,35,5,5.48,27.40
25618588,1,2,6.83,13.66
25618588,13,4,5.80,23.20
25626601,21,2,4.46,8.92
25626601,25,4,6.89,27.56
25626601,33,4,2.00,8.00
25626601,34,1,5.51,5.51
25631483,13,1,5.80,5.80
25635245,20,2,9.90,19.80
25641699,9,4,1.13,4.52
25641699,16,2,5.68,11.36
25641699,24,5,6.00,30.00
25641699,26,2,9.32,18.64
25643532,8,2,3.30,6.60
25646156,13,2,5.80,11.60
25655297,32,5,3.05,15.25
25655312,23,1,4.55,4.55
25655312,27,4,8.49,33.96
25655312,28,1,7.37,7.37
25655312,33,1,2.00,2.00
25660773,7,4,1.92,7.68
25660773,14,1,8.60,8.60
25660773,19,5,8.89,44.45
25660831,1,2,6.83,13.66
25660831,27,2,8.49,16.98
25660831,31,1,6.62,6.62
25660831,35,2,5.48,10.96
25670517,16,4,5.68,22.72
25670517,22,3,0.94,2.82
25670517,24,4,6.00,24.00
25670517,33,4,2.00,8.00
25671437,1,3,6.83,20.49
25671437,2,2,0.94,1.88
25671437,6,4,0.96,3.84
25671437,7,5,1.92,9.60
25671437,36,2,2.86,5.72
25677671,31,5,6.62,33.10
25684047,15,2,5.78,11.56
25684047,21,3,4.46,13.38
25688114,16,3,5.68,17.04
25688114,17,4,3.71,14.84
25688114,27,2,8.49,16.98
25700508,3,1,4.42,4.42
25700508,24,3,6.00,18.00
25700508,28,5,7.37,36.85
25705166,6,3,0.96,2.88
25705166,31,4,6.62,26.48
25709895,13,3,5.80,17.40
25709895,33,4,2.00,8.00
25710587,23,3,4.55,13.65
25710587,25,3,6.89,20.67
25716128,4,1,3.41,3.41
25716128,26,3,9.32,27.96
25725799,9,4,1.13,4.52
25725799,16,4,5.68,22.72
25725799,17,3,3.71,11.13
25725799,21,3,4.46,13.38
25725799,28,5,7.37,36.85
25741367,3,4,4.42,17.68
25741367,4,5,3.41,17.05
25741367,17,3,3.71,11.13
25741367,25,1,6.89,6.89
25747132,9,1,1.13,1.13
25747132,22,0,0.94,0.00
25748053,7,3,1.92,5.76
25748053,14,3,8.60,25.80
25768537,13,4,5.80,23.20
25768537,25,3,6.89,20.67
25768537,32,1,3.05,3.05
25768537,34,2,5.51,11.02
25776121,16,4,5.68,22.72
25776121,26,4,9.32,37.28
25776121,31,2,6.62,13.24
25780862,1,5,6.83,34.15
25780862,3,1,4.42,4.42
25782123,20,5,9.90,49.50
25782123,21,2,4.46,8.92
25783442,20,1,9.90,9.90
25783442,23,1,4.55,4.55
25783442,28,5,7.37,36.85
25784477,25,4,6.89,27.56
25784477,34,2,5.51,11.02
25790907,1,2,6.83,13.66
25790907,4,2,3.41,6.82
25790907,14,1,8.60,8.60
25790907,29,2,1.31,2.62
25790907,33,4,2.00,8.00
25807021,20,1,9.90,9.90
25807021,25,4,6.89,27.56
25807021,26,1,9.32,9.32
25807021,28,3,7.37,22.11
25826056,23,1,4.55,4.55
25826056,30,2,2.70,5.40
25826056,31,1,6.62,6.62
25859033,7,2,1.92,3.84
25859033,16,5,5.68,28.40
25859033,18,2,9.45,18.90
25859033,28,4,7.37,29.48
25879171,3,2,4.42,8.84
25879171,10,4,9.07,36.28
25879171,12,3,6.64,19.92
25879171,13,2,5.80,11.60
25879397,4,5,3.41,17.05
25879397,9,3,1.13,3.39
25879397,15,4,5.78,23.12
25886022,2,5,0.94,4.70
25886685,28,2,7.37,14.74
25894572,6,4,0.96,3.84
25894572,25,2,6.89,13.78
25894572,29,5,1.31,6.55
25894572,36,4,2.86,11.44
25903715,2,4,0.94,3.76
25903715,21,1,4.46,4.46
25903715,22,5,0.94,4.70
25906630,27,5,8.49,42.45
25906630,28,1,7.37,7.37
25906630,33,1,2.00,2.00
25913217,5,1,1.92,1.92
25913217,22,2,0.94,1.88
25913217,32,4,3.05,12.20
25913217,33,5,2.00,10.00
25913329,11,2,7.45,14.90
25913329,32,4,3.05,12.20
25914003,12,1,6.64,6.64
25914003,26,3,9.32,27.96
25914003,28,4,7.37,29.48
25936306,16,2,5.68,11.36
25936306,18,1,9.45,9.45
25936306,21,3,4.46,13.38
25936306,28,5,7.37,36.85
25950108,9,2,1.13,2.26
25950108,21,5,4.46,22.30
25962241,15,3,5.78,17.34
25962241,16,3,5.68,17.04
25962241,18,2,9.45,18.90
25962904,10,2,9.07,18.14
25982913,5,3,1.92,5.76
25982913,6,5,0.96,4.80
25982913,33,4,2.00,8.00
25990102,1,2,6.83,13.66
25993715,18,2,9.45,18.90
25999159,4,2,3.41,6.82
25999159,25,2,6.89,13.78
26007447,7,4,1.92,7.68
26007447,14,5,8.60,43.00
26007447,19,3,8.89,26.67
26007811,18,3,9.45,28.35
26012589,1,5,6.83,34.15
26012589,9,4,1.13,4.52
26012589,11,1,7.45,7.45
26012589,27,5,8.49,42.45
26012589,32,2,3.05,6.10
26014289,6,3,0.96,2.88
26014289,7,4,1.92,7.68
26014289,19,1,8.89,8.89
26014289,25,2,6.89,13.78
26033078,4,1,3.41,3.41
26033078,21,3,4.46,13.38
26045053,14,1,8.60,8.60
26045053,17,2,3.71,7.42
26053804,3,2,4.42,8.84
26053804,26,1,9.32,9.32
26053804,30,3,2.70,8.10
26057556,29,5,1.31,6.55
26058792,2,2,0.94,1.88
26058792,3,1,4.42,4.42
26058792,4,2,3.41,6.82
26058792,23,2,4.55,9.10
26058792,33,3,2.00,6.00
26064619,27,5,8.49,42.45
26068343,4,5,3.41,17.05
26068343,9,2,1.13,2.26
26068343,14,4,8.60,34.40
26068343,16,3,5.68,17.04
26068343,33,2,2.00,4.00
26080873,1,3,6.83,20.49
26080873,8,2,3.30,6.60
26080873,19,1,8.89,8.89
26080873,28,3,7.37,22.11
26080873,34,3,5.51,16.53
26099580,18,3,9.45,28.35
26109403,15,4,5.78,23.12
26109403,27,3,8.49,25.47
26111827,9,5,1.13,5.65
26111827,15,1,5.78,5.78
26111827,16,3,5.68,17.04
26111827,17,3,3.71,11.13
26117442,2,1,0.94,0.94
26117442,23,2,4.55,9.10
26117442,27,3,8.49,25.47
26117871,9,5,1.13,5.65
26117871,16,5,5.68,28.40
26117871,18,5,9.45,47.25
26117871,27,5,8.49,42.45
26117871,28,1,7.37,7.37
26132412,2,3,0.94,2.82
26132412,3,4,4.42,17.68
26132412,14,3,8.60,25.80
26132412,18,5,9.45,47.25
26132412,24,3,6.00,18.00
26146881,2,3,0.94,2.82
26146881,18,5,9.45,47.25
26156824,4,3,3.41,10.23
26156824,5,1,1.92,1.92
26156824,15,2,5.78,11.56
26156824,19,3,8.89,26.67
26168577,6,5,0.96,4.80
26168577,11,2,7.45,14.90
26168577,27,1,8.49,8.49
26174973,30,4,2.70,10.80
26178241,10,3,9.07,27.21
26184304,4,1,3.41,3.41
26194132,3,1,4.42,4.42
26194132,18,3,9.45,28.35
26194132,20,3,9.90,29.70
26199777,9,1,1.13,1.13
26205047,1,1,6.83,6.83
26205047,15,1,5.78,5.78
26205047,29,1,1.31,1.31
26205047,35,5,5.48,27.40
26231731,4,2,3.41,6.82
26231731,15,5,5.78,28.90
26231731,19,2,8.89,17.78
26231731,25,5,6.89,34.45
26231731,33,3,2.00,6.00
26243610,15,3,5.78,17.34
26243610,22,4,0.94,3.76
26243610,23,3,4.55,13.65
26243610,24,2,6.00,12.00
26243610,27,4,8.49,33.96
26252201,13,4,5.80,23.20
26252201,17,5,3.71,18.55
26252201,35,1,5.48,5.48
26291597,6,1,0.96,0.96
26291597,8,2,3.30,6.60
26291597,17,3,3.71,11.13
26295226,10,1,9.07,9.07
26295226,15,3,5.78,17.34
26295226,23,2,4.55,9.10
26295226,26,1,9.32,9.32
26295226,27,5,8.49,42.45
26299494,7,1,1.92,1.92
26300501,12,2,6.64,13.28
26300501,14,3,8.60,25.80
26328074,20,3,9.90,29.70
26328074,33,1,2.00,2.00
26334807,8,1,3.30,3.30
26334807,18,3,9.45,28.35
26334807,26,4,9.32,37.28
26334807,34,4,5.51,22.04
26353058,18,4,9.45,37.80
26353058,31,1,6.62,6.62
26353058,36,3,2.86,8.58
26378460,2,2,0.94,1.88
26378460,12,5,6.64,33.20
26378460,19,1,8.89,8.89
26385918,15,5,5.78,28.90
26385918,21,5,4.46,22.30
26393753,1,4,6.83,27.32
26393753,7,4,1.92,7.68
26393753,9,2,1.13,2.26
26393753,22,5,0.94,4.70
26395663,1,4,6.83,27.32
26395663,16,4,5.68,22.72
26398778,4,1,3.41,3.41
26398778,12,2,6.64,13.28
26398778,23,2,4.55,9.10
26398778,30,2,2.70,5.40
26398778,34,4,5.51,22.04
26398994,19,3,8.89,26.67
26398994,24,1,6.00,6.00
26409275,1,2,6.83,13.66
26409275,25,3,6.89,20.67
26409275,34,1,5.51,5.51
26411168,7,5,1.92,9.60
26411382,8,4,3.30,13.20
26411382,20,4,9.90,39.60
26411382,21,4,4.46,17.84
26411382,24,2,6.00,12.00
26411382,31,4,6.62,26.48
26443720,14,5,8.60,43.00
26443720,17,1,3.71,3.71
26443720,25,4,6.89,27.56
26443720,27,4,8.49,33.96
26443955,12,1,6.64,6.64
26443955,30,1,2.70,2.70
26449313,6,2,0.96,1.92
26449313,21,4,4.46,17.84
26449313,30,4,2.70,10.80
26449313,35,4,5.48,21.92
26460569,36,2,2.86,5.72
26464696,15,2,5.78,11.56
26464696,16,5,5.68,28.40
26464696,20,4,9.90,39.60
26464696,32,5,3.05,15.25
26464800,5,5,1.92,9.60
26464800,11,3,7.45,22.35
26464800,14,3,8.60,25.80
26476283,15,5,5.78,28.90
26476283,30,1,2.70,2.70
26492349,15,2,5.78,11.56
26492349,18,4,9.45,37.80
26492349,25,3,6.89,20.67
26492377,5,1,1.92,1.92
26492377,31,4,6.62,26.48
26499906,20,4,9.90,39.60
26499906,33,1,2.00,2.00
26499906,34,5,5.51,27.55
26499906,35,4,5.48,21.92
26506226,19,2,8.89,17.78
26523476,1,5,6.83,34.15
26523476,6,5,0.96,4.80
26524378,1,4,6.83,27.32
26524378,10,1,9.07,9.07
26524378,15,3,5.78,17.34
26524378,31,4,6.62,26.48
26524378,34,2,5.51,11.02
26553996,9,5,1.13,5.65
26560718,20,5,9.90,49.50
26564227,9,2,1.13,2.26
26564227,10,3,9.07,27.21
26564227,16,4,5.68,22.72
26567455,7,3,1.92,5.76
26567455,12,2,6.64,13.28
26567455,32,1,3.05,3.05
26602745,12,1,6.64,6.64
26624887,1,2,6.83,13.66
26624887,10,2,9.07,18.14
26624887,17,4,3.71,14.84
26624887,33,1,2.00,2.00
26624887,36,4,2.86,11.44
26628050,13,5,5.80,29.00
26628050,19,3,8.89,26.67
26628050,34,2,5.51,11.02
26630831,14,1,8.60,8.60
26630831,23,5,4.55,22.75
26644154,1,5,6.83,34.15
26644154,2,5,0.94,4.70
26644154,25,5,6.89,34.45
26644154,34,1,5.51,5.51
26644154,36,2,2.86,5.72
26684371,3,3,4.42,13.26
26711629,3,4,4.42,17.68
26711629,5,5,1.92,9.60
26711629,8,3,3.30,9.90
26711629,24,1,6.00,6.00
26714314,21,3,4.46,13.38
26714314,23,3,4.55,13.65
26714314,32,2,3.05,6.10
26715825,2,4,0.94,3.76
26715825,12,2,6.64,13.28
26715825,13,3,5.80,17.40
26715825,32,3,3.05,9.15
26715877,12,2,6.64,13.28
26723700,16,2,5.68,11.36
26723700,24,5,6.00,30.00
26738222,13,1,5.80,5.80
26738222,17,1,3.71,3.71
26738222,35,3,5.48,16.44
26744288,7,4,1.92,7.68
26744288,14,4,8.60,34.40
26745452,35,5,5.48,27.40
26759319,22,3,0.94,2.82
26790970,12,3,6.64,19.92
26790970,14,1,8.60,8.60
26790970,19,1,8.89,8.89
26824728,6,4,0.96,3.84
26824728,9,4,1.13,4.52
26827328,9,5,1.13,5.65
26835509,6,5,0.96,4.80
26840492,1,5,6.83,34.15
26840492,11,3,7.45,22.35
26840492,13,5,5.80,29.00
26840492,17,1,3.71,3.71
26843859,11,5,7.45,37.25
26843859,17,5,3.71,18.55
26843859,28,1,7.37,7.37
26843859,34,4,5.51,22.04
26885927,2,3,0.94,2.82
26885927,13,4,5.80,23.20
26885927,16,5,5.68,28.40
26885927,31,2,6.62,13.24
26902532,5,4,1.92,7.68
26902532,22,5,0.94,4.70
26906514,10,3,9.07,27.21
26906514,13,1,5.80,5.80
26906514,20,5,9.90,49.50
26920299,6,1,0.96,0.96
26920299,11,1,7.45,7.45
26920299,27,1,8.49,8.49
26920299,29,4,1.31,5.24
26928865,6,2,0.96,1.92
26928865,9,5,1.13,5.65
26928865,15,4,5.78,23.12
26928865,25,4,6.89,27.56
26932234,1,2,6.83,13.66
26932234,11,2,7.45,14.90
26932234,12,2,6.64,13.28
26932234,19,5,8.89,44.45
26932234,35,5,5.48,27.40
26954324,31,4,6.62,26.48
26982493,30,2,2.70,5.40
26986151,15,2,5.78,11.56
26986151,31,3,6.62,19.86
26986151,35,2,5.48,10.96
26993221,5,1,1.92,1.92
27009774,11,5,7.45,37.25
27009774,33,5,2.00,10.00
27021387,16,5,5.68,28.40
27021387,36,4,2.86,11.44
27021451,2,5,0.94,4.70
27021451,21,4,4.46,17.84
27021451,29,1,1.31,1.31
27023069,21,4,4.46,17.84
27023069,36,4,2.86,11.44
27043573,2,1,0.94,0.94
27043573,13,2,5.80,11.60
27043573,28,1,7.37,7.37
27043955,3,4,4.42,17.68
27043955,4,1,3.41,3.41
27043955,7,2,1.92,3.84
27043955,12,2,6.64,13.28
27043955,26,3,9.32,27.96
27050622,23,2,4.55,9.10
27050622,24,2,6.00,12.00
27065172,22,3,0.94,2.82
27065172,35,4,5.48,21.92
27075193,8,4,3.30,13.20
27075193,10,2,9.07,18.14
27075193,32,4,3.05,12.20
27080892,16,5,5.68,28.40
27080892,21,5,4.46,22.30
27080892,28,1,7.37,7.37
27080892,33,4,2.00,8.00
27082922,17,5,3.71,18.55
27082922,19,1,8.89,8.89
27082922,34,4,5.51,22.04
27110019,18,1,9.45,9.45
27114807,11,2,7.45,14.90
27114807,29,5,1.31,6.55
27114807,32,5,3.05,15.25
27127348,4,3,3.41,10.23
27130770,18,4,9.45,37.80
27138079,14,1,8.60,8.60
27138079,34,3,5.51,16.53
27138079,36,3,2.86,8.58
27141049,15,2,5.78,11.56
27141049,16,4,5.68,22.72
27141049,20,4,9.90,39.60
27141049,23,4,4.55,18.20
27141049,32,4,3.05,12.20
27151007,2,3,0.94,2.82
27151007,15,4,5.78,23.12
27152377,20,2,9.90,19.80
27152587,1,5,6.83,34.15
27152587,12,4,6.64,26.56
27152587,26,2,9.32,18.64
27168464,34,5,5.51,27.55
27168645,10,1,9.07,9.07
27182932,4,4,3.41,13.64
27182932,23,1,4.55,4.55
27182932,25,3,6.89,20.67
27182932,29,2,1.31,2.62
27189109,2,3,0.94,2.82
27189109,6,4,0.96,3.84
27189109,10,4,9.07,36.28
27189109,22,3,0.94,2.82
27189109,32,2,3.05,6.10
27221894,2,4,0.94,3.76
27221894,9,1,1.13,1.13
27221894,22,2,0.94,1.88
27221894,24,1,6.00,6.00
27226319,10,1,9.07,9.07
27226319,30,4,2.70,10.80
27226319,34,5,5.51,27.55
27240095,3,5,4.42,22.10
27240095,5,5,1.92,9.60
27240095,6,3,0.96,2.88
27240095,21,1,4.46,4.46
27240095,28,5,7.37,36.85
27244251,32,4,3.05,12.20
27269775,12,5,6.64,33.20
27269775,22,1,0.94,0.94
27269775,23,4,4.55,18.20
27269775,32,5,3.05,15.25
27301589,13,1,5.80,5.80
27301589,29,2,1.31,2.62
27327517,5,5,1.92,9.60
27327517,12,1,6.64,6.64
27327517,13,3,5.80,17.40
27327517,16,2,5.68,11.36
27327517,35,1,5.48,5.48
27342914,2,4,0.94,3.76
27342914,32,3,3.05,9.15
27342914,34,4,5.51,22.04
27346445,15,3,5.78,17.34
27346445,23,5,4.55,22.75
27346445,27,1,8.49,8.49
27365336,14,1,8.60,8.60
27365336,18,3,9.45,28.35
27365336,21,5,4.46,22.30
27365336,22,4,0.94,3.76
27365336,24,4,6.00,24.00
27367443,3,3,4.42,13.26
27367443,24,1,6.00,6.00
27367443,29,2,1.31,2.62
27371807,15,5,5.78,28.90
27371807,30,1,2.70,2.70
27371807,35,4,5.48,21.92
27371948,20,4,9.90,39.60
27371948,24,1,6.00,6.00
27371948,33,1,2.00,2.00
27386222,30,4,2.70,10.80
27404389,3,3,4.42,13.26
27404389,18,4,9.45,37.80
27404389,21,2,4.46,8.92
27411042,25,4,6.89,27.56
27411042,28,4,7.37,29.48
27411042,30,1,2.70,2.70
27411042,35,5,5.48,27.40
27416205,14,4,8.60,34.40
27417698,13,1,5.80,5.80
27417698,21,5,4.46,22.30
27417698,24,1,6.00,6.00
27423693,20,3,9.90,29.70
27431477,20,2,9.90,19.80
27444012,4,2,3.41,6.82
27444012,32,1,3.05,3.05
27446511,2,0,0.94,0.00
27446511,20,2,9.90,19.80
27446511,29,2,1.31,2.62
27446511,35,4,5.48,21.92
27469276,4,3,3.41,10.23
27469276,6,2,0.96,1.92
27469276,8,1,3.30,3.30
27469276,17,2,3.71,7.42
27469276,36,4,2.86,11.44
27469412,5,4,1.92,7.68
27469412,8,2,3.30,6.60
27469412,14,4,8.60,34.40
27469412,27,5,8.49,42.45
27469412,36,5,2.86,14.30
27479604,5,2,1.92,3.84
27479604,14,2,8.60,17.20
27479604,33,5,2.00,10.00
27480575,1,4,6.83,27.32
27480575,8,5,3.30,16.50
27480575,33,3,2.00,6.00
27485595,8,3,3.30,9.90
27494945,12,4,6.64,26.56
27494945,13,5,5.80,29.00
27501534,2,1,0.94,0.94
27501534,9,4,1.13,4.52
27501534,25,1,6.89,6.89
27501534,34,3,5.51,16.53
27501534,35,1,5.48,5.48
27501857,2,2,0.94,1.88
27501857,14,2,8.60,17.20
27501857,24,4,6.00,24.00
27501857,35,3,5.48,16.44
27508757,17,2,3.71,7.42
27508757,33,4,2.00,8.00
27508757,35,4,5.48,21.92
27518152,7,3,1.92,5.76
27518152,15,3,5.78,17.34
27518152,17,3,3.71,11.13
27518152,35,4,5.48,21.92
27537634,1,4,6.83,27.32
27537634,11,3,7.45,22.35
27537634,20,1,9.90,9.90
27537634,22,3,0.94,2.82
27538429,18,2,9.45,18.90
27578940,4,4,3.41,13.64
27578940,9,1,1.13,1.13
27578940,24,5,6.00,30.00
27578940,27,2,8.49,16.98
27578940,32,1,3.05,3.05
27578985,31,3,6.62,19.86
27582869,30,1,2.70,2.70
27586617,3,1,4.42,4.42
27595809,13,5,5.80,29.00
27595809,26,1,9.32,9.32
27596649,30,2,2.70,5.40
27639235,18,2,9.45,18.90
27639235,20,2,9.90,19.80
27639235,33,1,2.00,2.00
27640320,3,4,4.42,17.68
27640488,1,4,6.83,27.32
27640488,3,3,4.42,13.26
27640488,5,1,1.92,1.92
27640488,14,4,8.60,34.40
27640488,21,2,4.46,8.92
27655850,9,4,1.13,4.52
27655850,22,5,0.94,4.70
27655850,25,4,6.89,27.56
27655850,27,4,8.49,33.96
27655850,36,4,2.86,11.44
27657101,2,3,0.94,2.82
27657101,5,4,1.92,7.68
27657101,21,2,4.46,8.92
27657101,28,3,7.37,22.11
27660056,9,2,1.13,2.26
27660056,10,1,9.07,9.07
27660056,18,2,9.45,18.90
27660056,26,2,9.32,18.64
27660056,30,4,2.70,10.80
27663571,3,3,4.42,13.26
27663571,15,5,5.78,28.90
27663571,21,4,4.46,17.84
27663571,30,4,2.70,10.80
27663954,2,0,0.94,0.00
27663954,9,3,1.13,3.39
27663954,11,1,7.45,7.45
27675314,8,1,3.30,3.30
27675314,10,1,9.07,9.07
27684378,12,4,6.64,26.56
27688306,6,1,0.96,0.96
27688306,20,2,9.90,19.80
27688306,36,2,2.86,5.72
27715587,4,4,3.41,13.64
27725482,6,3,0.96,2.88
27725482,11,5,7.45,37.25
27725482,14,3,8.60,25.80
27725482,30,2,2.70,5.40
27726387,6,3,0.96,2.88
27726387,11,4,7.45,29.80
27726387,13,2,5.80,11.60
27726387,22,2,0.94,1.88
27728782,35,3,5.48,16.44
27734003,18,1,9.45,9.45
27734003,27,3,8.49,25.47
27734003,35,2,5.48,10.96
27738283,3,3,4.42,13.26
27738283,17,4,3.71,14.84
27738283,23,2,4.55,9.10
27754216,21,5,4.46,22.30
27761336,12,5,6.64,33.20
27761336,17,3,3.71,11.13
27761336,22,3,0.94,2.82
27761336,23,5,4.55,22.75
27761336,32,1,3.05,3.05
27764232,2,1,0.94,0.94
27764232,4,1,3.41,3.41
27764232,6,2,0.96,1.92
27764232,23,5,4.55,22.75
27764232,29,3,1.31,3.93
27781669,3,4,4.42,17.68
27781669,13,5,5.80,29.00
27781669,16,2,5.68,11.36
27781669,28,5,7.37,36.85
27795911,5,1,1.92,1.92
27803988,16,1,5.68,5.68
27803988,20,5,9.90,49.50
27803988,27,1,8.49,8.49
27803988,28,3,7.37,22.11
27807423,1,1,6.83,6.83
27807423,11,4,7.45,29.80
27807423,22,5,0.94,4.70
27822861,1,1,6.83,6.83
27822861,6,2,0.96,1.92
27843380,23,5,4.55,22.75
27843380,25,2,6.89,13.78
27853558,6,1,0.96,0.96
27853558,7,2,1.92,3.84
27853558,13,3,5.80,17.40
27853558,28,3,7.37,22.11
27857767,26,3,9.32,27.96
27857767,35,5,5.48,27.40
27857767,36,4,2.86,11.44
27877149,22,3,0.94,2.82
27888287,1,3,6.83,20.49
27888287,11,4,7.45,29.80
27888287,19,3,8.89,26.67
27888287,23,4,4.55,18.20
27888287,30,2,2.70,5.40
27890114,15,1,5.78,5.78
27890114,19,2,8.89,17.78
27890114,27,3,8.49,25.47
27890114,31,4,6.62,26.48
27908282,30,5,2.70,13.50
27908282,33,5,2.00,10.00
27932419,15,5,5.78,28.90
27932419,16,1,5.68,5.68
27932419,20,3,9.90,29.70
27932419,29,1,1.31,1.31
27959744,25,2,6.89,13.78
27959744,33,4,2.00,8.00
27959744,34,1,5.51,5.51
27960879,5,1,1.92,1.92
27960879,12,3,6.64,19.92
27960879,15,1,5.78,5.78
27960879,18,2,9.45,18.90
27960879,31,5,6.62,33.10
27973973,1,4,6.83,27.32
27973973,5,2,1.92,3.84
27973973,18,2,9.45,18.90
27973973,34,3,5.51,16.53
27975942,9,1,1.13,1.13
27975942,20,4,9.90,39.60
27975942,21,3,4.46,13.38
27999317,6,5,0.96,4.80
27999317,16,2,5.68,11.36
27999317,28,3,7.37,22.11
28001872,10,5,9.07,45.35
28001872,11,3,7.45,22.35
28001872,26,2,9.32,18.64
28001872,27,5,8.49,42.45
28001872,30,5,2.70,13.50
28014736,8,5,3.30,16.50
28014736,27,3,8.49,25.47
28025764,4,1,3.41,3.41
28025764,7,2,1.92,3.84
28025764,19,5,8.89,44.45
28026068,5,4,1.92,7.68
28026068,9,2,1.13,2.26
28026068,20,4,9.90,39.60
28026068,26,4,9.32,37.28
28030568,21,1,4.46,4.46
28040469,5,1,1.92,1.92
28040469,12,2,6.64,13.28
28040469,26,4,9.32,37.28
28040469,33,4,2.00,8.00
28044678,13,2,5.80,11.60
28044678,27,1,8.49,8.49
28044678,33,2,2.00,4.00
28044678,35,2,5.48,10.96
28044678,36,5,2.86,14.30
28048649,12,5,6.64,33.20
28048649,20,3,9.90,29.70
28051524,1,5,6.83,34.15
28062016,4,4,3.41,13.64
28062016,6,5,0.96,4.80
28062016,7,3,1.92,5.76
28062016,23,1,4.55,4.55
28064163,11,3,7.45,22.35
28064163,15,2,5.78,11.56
28064163,21,5,4.46,22.30
28064163,31,4,6.62,26.48
28066695,4,1,3.41,3.41
28066695,8,3,3.30,9.90
28066695,28,1,7.37,7.37
28066695,32,4,3.05,12.20
28068345,4,2,3.41,6.82
28068345,10,1,9.07,9.07
28068345,33,1,2.00,2.00
28083233,10,3,9.07,27.21
28089602,5,2,1.92,3.84
28089602,25,4,6.89,27.56
28093320,5,2,1.92,3.84
28093320,9,2,1.13,2.26
28093320,12,2,6.64,13.28
28093320,18,5,9.45,47.25
28105046,6,1,0.96,0.96
28105046,8,4,3.30,13.20
28105046,12,4,6.64,26.56
28105046,27,4,8.49,33.96
28105046,36,5,2.86,14.30
28106535,5,3,1.92,5.76
28106535,11,3,7.45,22.35
28106535,29,4,1.31,5.24
